PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
1.8616039021030055,0.3923995551150924,-0.8015774712354993,-1.2398576892403987,-1.0589900937557943,-1.3700811536434652,0.08423037280072572,0.13048511255300688,1.720511290812303,0.19237155114048715,-1.4699791268427387,-0.19072408965145649,0.7916807945239087,0.22070593163660554,0.4593363676244217,-1.1198289874694511,-0.3925971989108964,-0.23281827851175863,-0.29602544862772723
0.6917058179590492,-0.945516754019748,0.5110890085973054,-0.14525133935543133,0.4404710142996212,-0.7234496978498294,-0.8183635324987223,0.8302787032758588,0.20184569091805332,0.4449977723423062,-0.016932197192471705,0.8910452539083759,-0.23309773970769718,-1.346089747594165,-1.244881190307257,0.6680277873384101,0.0140634048707028,0.17390169808645428,-0.29213444966186103
1.1630587341229064,2.582476186418439,0.1664724225104232,-0.785786356170673,0.1770679360437942,-1.1521223975820343,-0.16944059197661274,0.04291338702390789,0.5191737129579095,0.8542052645716093,-1.2536112416925196,-0.274025140745688,-0.13979624767140278,0.053953879478355594,1.0372140794814864,0.05621695120275701,-0.7549505897619333,-0.9756512893659279,-1.1160911237381805
-0.23406072254396978,-0.5907792541084627,1.1078656537514033,-0.6525674300607841,0.8019225310175465,-4.301274749807032,3.111386262850579,-4.560891942126603,7.0127553162533545,4.872614916975675,8.88659378068964,-0.452947494194764,-2.3613396681507837,0.9310049400299834,0.4593403390108744,0.7100365266892786,-0.3360135006298548,0.16506784389056003,0.32445106246735084
-0.14955210770190885,-0.13564548043697822,-0.5123396572248623,0.2762929465979509,2.3392873975439974,1.533803607045176,-0.7308609028080221,-0.618585940983515,1.2718774326001274,-0.43620188475397137,-0.673207036256975,-1.0341949403792465,-0.1646981428980091,-0.11909415008698526,0.5633648002957262,-0.1253565567447633,0.13126907608013236,0.577945696439893,0.5090305585632804
0.06297930674603947,-1.204880338319245,1.1683655427853152,0.3412697236864413,0.8227911762850915,0.16816498542287317,-0.8292042972412268,0.563086104731255,0.3654726271844931,-0.44559323286303165,0.07666044625603345,0.40731898156979984,-0.8684792540187821,0.09658320767585327,-1.016663665678239,0.7512501609287707,-0.20211834728857822,-0.3062653257224008,-0.08261051191865657
0.7991827189598419,-1.1918334825471812,0.32413135962730744,0.4567797282348929,0.5460007304965757,-0.6785697622805311,-1.3182140634829256,0.5516172093761754,-0.1338367722175579,-0.07282078388389553,-0.12096326417239403,-0.8605966929638182,-0.7304369892648899,1.1336653450535632,-0.7870910370375188,0.17296118021289572,-0.09839676703444221,-0.304762274665754,-0.1336018669729025
0.1704436962000283,-0.444991094455196,0.06613658633309463,0.516727557094886,0.7789628112952366,-0.3370984676547721,0.7995327448802237,-0.3033297961045404,0.6293851017726634,0.3499410145970645,-0.7272709281790564,0.9387029564965812,0.8136634742486429,-1.0438504197807361,0.49939547565915343,0.08919437380890663,-0.20610874973051083,0.5281847982412166,0.33066579681741826
-1.1018783745388008,1.001037190279729,-0.30728184199668757,-1.3724503753365156,-0.8504261377333738,-0.5946751756751716,0.5203955426904271,-0.9743771309376185,-0.29633451461636967,-0.18511492515078884,-0.5589242956797295,-1.2895768063938498,0.545662297696537,0.27645405067973283,0.6302179398875473,-0.5475636717242021,0.12759326552022732,0.15777416097820174,0.19647328219193158
3.516952984108396,0.11963711771089877,1.0352217668129502,-0.7331834319207009,-0.4928901292866381,-1.2234655002194137,0.652308102630694,-0.9260929645802417,-0.9728661844089417,0.3897314326132351,-0.5000313784229153,1.08467736343755,-0.5679496914933797,-1.5576431052452597,-0.10796002735135263,0.44318237145257094,-0.27493088626065343,0.3408319168777286,0.194393438730088
-0.9685511299416611,1.0317606353348865,0.5005545681675447,-0.18115724184940815,-1.153898477013373,0.040470293279148306,-0.09191210757038436,-0.9131446287966684,0.7758372918820797,-1.224521002291355,-0.4781270907123871,-1.359669730160236,-0.021399945922298675,-0.525304628394447,-0.8399566901668606,-0.13825852048316947,-0.4545410571548647,-0.432439777436043,0.01529050622911018
-0.1511356021351817,-1.7626787034966294,1.703064667145823,0.5368239572197564,-0.8348271577694658,0.2400394155468801,0.056703636513566504,0.8157201800042043,-0.5926618064149273,0.6230718802844842,0.6934859196788996,1.4912216593923069,0.048986346223306436,-1.2211104417885068,0.5006007249683337,0.4682300684621198,0.38197687491580057,-0.021658779505261603,0.17554688477280694
-0.3558513726799815,-0.6603528164315565,0.44055491346135517,0.596724239918756,-0.4684511287137812,-0.6328886023993764,0.3955023950972341,0.39533267900953173,0.6002207932320008,-0.14006292922927513,-0.14479578410828012,1.7755520791532784,0.042428808182641,-1.7902441438882168,-1.3326486043306105,0.9301906077351286,-0.8217829194874091,0.03196454530895447,0.4294845714532492
